coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jun 04 14:32:32 +0000 2021,,,,0,1400822785321193478,,,,pl,,,,45,1400791278095306755,MichalSzczerba,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/alxbndrs/status/1400822785321193478,Sun Oct 22 19:38:09 +0000 2017,922185324272418817,false,Нашая русафобія - недастатковая,7831,34,80,0,,lxndrbndrs ⚪️🔴⚪️,alxbndrs,1480,,,false
,Fri Jun 04 15:30:40 +0000 2021,,,,0,1400837414856409094,ytna_exe,1399354034113425410,1392910403844386800,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ytna_exe Z wszystkich miast, które odwiedziłam w Polsce, a odwiedziłam ich całkiem sporo, to Warszawa podoba mi się chyba najmniej idk",https://twitter.com/yourstalkerhere/status/1400837414856409094,Thu Jul 04 12:43:36 +0000 2013,1568149249,false,"artistic soul, cat lady and plant mom.",13553,1983,2266,14,Polska,adrianna. ❄️,yourstalkerhere,64197,,https://instagram.com/xadriannahx,false
,Fri Jun 04 14:57:19 +0000 2021,4czerwca,,,0,1400829022548938756,,,,pl,,,,62,1400817002290323464,trzaskowski_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA",https://twitter.com/stanislawalwo/status/1400829022548938756,Wed Jan 04 19:27:37 +0000 2017,816727802766565376,false,,274108,1672,719,6,"Legionowo, Polska",Stanislawa,stanislawalwo,117672,,,false
,Fri Jun 04 15:01:41 +0000 2021,,,,0,1400830120689025031,Yakamoz19930171,1400829477937201158,1154114848453726200,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Yakamoz19930171 @tvp_info Warszawa to śmierdzące miasto.,https://twitter.com/Donata12772611/status/1400830120689025031,Sat Apr 10 10:50:16 +0000 2021,1380835345630121988,true,,6987,119,181,15,,Donata,Donata12772611,9017,,,false
,Fri Jun 04 14:31:15 +0000 2021,,,https://radiowarszawa.com.pl/tragiczny-wypadek-pod-warszawa-przyczyna-byl-los/,0,1400822459541168136,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","❌ W piątek 4 czerwca doszło do tragicznego zdarzenia w okolicach Jeziora Zegrzyńskiego pod Warszawą. Na drodze wojewódzkiej nr 631 blisko Nieporętu zderzyły się dwa samochody. Jedna osoba zginęła na miejscu.

@kppsplegionowo 

https://t.co/2hIM72BT03",https://twitter.com/RadioWarszawa/status/1400822459541168136,Thu Mar 24 14:49:32 +0000 2011,271451645,false,"Ewangelizacja • Rodzina • Społeczeństwo • Kultura • Publicystyka • Edukacja

#106i2FM",1477,4714,916,48,Warszawa,Radio Warszawa,RadioWarszawa,30846,,http://radiowarszawa.com.pl/,false
,Fri Jun 04 14:28:23 +0000 2021,4czerwca,,,0,1400821740457037825,,,,pl,,,,62,1400817002290323464,trzaskowski_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA",https://twitter.com/ciesielski_jan/status/1400821740457037825,Tue Apr 19 17:59:30 +0000 2016,722484785801752577,false,"LIBERAŁ, MGR INŻ, POLITECHNIKA SZCZECIŃSKA, SCEPTYK.    Konto w odbudowie",61877,674,179,11,"Zachodniopomorskie, Polska",Jan Ciesielski,ciesielski_jan,81380,,,false
,Fri Jun 04 15:44:06 +0000 2021,,,,0,1400840793334628355,EVASFINELINE,1400402934467334145,1285535931093651500,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EVASFINELINE no ja mam dość tej chwili jest na to ze mną nie kontakt telefoniczny pod względem wielkości w sumie też się cieszę z dnia dzisiejszego spotkania się na stronie www warszawa na stronie www warszawa na stronie www warszawa na stronie www warszawa na stronie www warszawa na stronie,https://twitter.com/ro_poes/status/1400840793334628355,Fri Mar 10 17:25:38 +0000 2017,840252315835760640,false,i am a moonjo enjoyer before i am human • 20 yo,54965,785,537,15, she/her ,☠︎ SAW BAD OMENS,ro_poes,31604,,,false
,Fri Jun 04 14:53:33 +0000 2021,,https://twitter.com/PolskaNormalna/status/1400828074053320704/video/1,,52,1400828074053320704,,,,pl,,false,,18,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M",https://twitter.com/PolskaNormalna/status/1400828074053320704,Mon Oct 31 22:49:56 +0000 2016,793223507811430400,false,Nigdy w historii Polski tak niewielu nie zrujnowało tak wiele w tak krótkim czasie.,53752,15729,2702,34,,Polska Normalna,PolskaNormalna,87255,,https://www.facebook.com/ZdrowaPolska/,false
,Fri Jun 04 14:58:14 +0000 2021,,,,0,1400829250777800706,,,,pl,,,,144,1400751844415225857,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj",https://twitter.com/z_rzedu/status/1400829250777800706,Sun Oct 25 11:39:16 +0000 2020,1320328834244378625,false,"""Kiedy niesprawiedliwość staje się prawem, opór staje się obowiązkiem"". Thomas Jefferson",29414,529,1575,0,Polska,Doradca z drugiego rzędu,z_rzedu,30185,,,false
,Fri Jun 04 14:29:18 +0000 2021,,,,1,1400821970577600519,trzaskowski_,1400817002290323464,370112160,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Ja to się tylko zastanawiam, jak nasi rodzice obali komunę, a my dajemy rządzić Kaczyńskiemu i ferajnie? 😡",https://twitter.com/rawska_martyna/status/1400821970577600519,Sun Feb 07 08:14:01 +0000 2021,1358328049280970752,false,"Córka, Wnuczka, Prawnuczka Patriotów",80,10,2,0,Warszawa/Berlin/Londek,Martyna Rawska,rawska_martyna,2253,,,false
,Fri Jun 04 14:44:19 +0000 2021,,,,0,1400825750098526208,alexmfrost,1400779750558285825,822832773283151900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alexmfrost @e_shmurai @trzaskowski_ @Tsihanouskaya @warszawa Jest osobą, która pewnie wygrała wybory, ale nie jest prezydentem- elektem",https://twitter.com/EternaGD/status/1400825750098526208,Sat Apr 13 18:04:40 +0000 2019,1117126472215474177,false,Muszę w końcu zabrać głos #gdansk #trojmiasto #polska,51476,630,545,3,"Gdańsk, Polska",Eterna,EternaGD,16346,,,false
,Fri Jun 04 15:38:56 +0000 2021,좋은날씨 금요일 바르샤바 봄 꽃스타그램 warsaw wilanow park fridayvibes niceday mommytookmypicture,,https://www.instagram.com/p/CPtB6E1Nujl/?utm_medium=twitter,0,1400839495935725569,,,,pl,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","is it Jeju? no! it's Warsaw 🌴 #좋은날씨 #금요일 #바르샤바 #봄 #꽃스타그램 #warsaw #wilanow #park #fridayvibes #niceday #mommytookmypicture @Wilanów, Warszawa, Poland https://t.co/8GE7q8BdrA",https://twitter.com/annieewayz/status/1400839495935725569,Sun Mar 18 17:50:30 +0000 2012,528707200,false,스케일은 全國 👑,7819,758,88,1,nowhere and everywhere ,Annie 애니,annieewayz,25980,,https://www.instagram.com/annieewayz/,false
,Fri Jun 04 15:44:32 +0000 2021,,,https://tvn24.pl/tvnwarszawa/okolice/warszawa-pierwszy-w-polsce-pomnik-premiera-jana-olszewskiego-w-okuniewie-5112777,5,1400840904403996672,,,,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Uroczystości odbyły się w 29. rocznicę upadku jego rządu.

https://t.co/YajAEqB8AA",https://twitter.com/tvnwarszawa/status/1400840904403996672,Tue May 12 19:02:00 +0000 2009,39568364,false,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334535,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86124,,http://www.tvnwarszawa.pl,true
,Fri Jun 04 14:32:03 +0000 2021,,,,0,1400822661601767426,,,,pl,,,,45,1400791278095306755,MichalSzczerba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/BParyska/status/1400822661601767426,Thu Oct 15 20:20:06 +0000 2020,1316835802828206080,false,koty praca polityka ... 🐱 👓 💙💛 ☘ 🛶 🀄☕🍀,164251,2736,3171,2,,bulka paryska,BParyska,237358,,,false
,Fri Jun 04 14:40:18 +0000 2021,Warszawa,https://twitter.com/warszawabot/status/1400824738914709504/photo/1,https://www.openstreetmap.org/#map=17/52.2125/20.935/,0,1400824738914709504,,,,pl,,false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>","Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2125, 20.935 
Nie poznajesz? Zobacz na mapie. https://t.co/bddubh0Ds0 https://t.co/bPREah0hhr",https://twitter.com/warszawabot/status/1400824738914709504,Sun May 02 20:04:25 +0000 2021,1388947438447337480,false,"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz",74,150,0,1,Warszawa,Warszawabot,warszawabot,3334,,,false
,Fri Jun 04 15:39:10 +0000 2021,,,,1,1400839553263472646,Jan11131258,1400839279086129159,1145675341454856200,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Jan11131258 @pikus_pol @dziennikarz @Prawo_do_zycia Warszawa - Śródmieście.,https://twitter.com/_MarekP/status/1400839553263472646,Thu Jan 26 02:24:41 +0000 2017,824442907381952512,false,,110225,912,439,0,"Warszawa, Polska",Marek 🇵🇱 💯,_MarekP,35080,,,false
,Fri Jun 04 14:29:33 +0000 2021,,,,0,1400822035627053059,kissesforbieebs,1400768858189873163,129750032,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kissesforbieebs Warszawa,https://twitter.com/BigosNiallerka/status/1400822035627053059,Wed Dec 07 18:38:28 +0000 2011,430931595,false,,6706,6178,2595,3,,𝙈𝙄𝙎𝙎 𝘿𝘼𝙍𝙆𝙉𝙀𝙎𝙎,BigosNiallerka,122498,,,false
,Fri Jun 04 14:41:19 +0000 2021,,,,7,1400824992976314370,1980adm,1400823350885335042,2567954247,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@1980adm @trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Jak znikniesz z Twittera.. będzie czyściej od ścieków.,https://twitter.com/Izabela12671885/status/1400824992976314370,Tue Oct 03 18:31:34 +0000 2017,915283198472593408,false,"Nie znając ani kierunku, ani celu podróży, nie dostaniesz biletu
Les Brown
#GorszySort  #SilniRazem #WolneMedia✌️",429784,4716,4314,55,,Izabelanow #StrajkKobiet ⚡#SilniRazem 🇵🇱🇪🇺🇺🇦,Izabela12671885,130577,,,false
,Fri Jun 04 15:41:51 +0000 2021,,,,0,1400840227535699972,,,,pl,,,,729,1400536352609931268,indyferentna,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","❗KOCHANI, WAŻNE❗
jeśli macie taką możliwość, zróbcie zakupy u Pani Kasi. spróbujmy uratować ten sklep zoologiczny! 
adres: Warszawa, ul. Czerniakowska 22 https://t.co/ASSCUU3kwl",https://twitter.com/kulisko/status/1400840227535699972,Thu Dec 27 17:54:56 +0000 2012,1040197598,false,☁️ Jestem z waty cukrowej ☁️🌟 Ed Sheeran x3 🌟 Kodaline 🌟 Passenger x5🌟 Stu Larsen x3 🌟 happysad x2 🌟 Tom Odell,9467,741,325,7,"Niu Jork, ju noł?",✨ Kulka ✨,kulisko,112472,,http://shiakeni.tumblr.com,false
,Fri Jun 04 15:16:53 +0000 2021,,,,0,1400833946414354433,,,,pl,,,,18,1400828074053320704,PolskaNormalna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M",https://twitter.com/tojabogdan/status/1400833946414354433,Fri Jul 24 13:59:00 +0000 2009,59788977,false,lekarz pochodzący z Kujaw,386876,3732,3716,5,"Poland, Germany",Bogdan Kazmierski,tojabogdan,256673,,,false
,Fri Jun 04 14:35:11 +0000 2021,oskaprzezsjak polskirap polskihiphop rap hiphop hiphopproducer music musicproducer,,https://www.instagram.com/p/CPs6nMBns2F/?utm_medium=twitter,1,1400823449715679236,,,,pl,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🥃🍾 kompilacja 2! @asfaltrecords #oskaprzezsjak #polskirap #polskihiphop #rap #hiphop #hiphopproducer #music #musicproducer w: Wilanów, Warszawa, Poland https://t.co/rX0rD61Lkd",https://twitter.com/superelaks1/status/1400823449715679236,Tue Mar 30 10:32:33 +0000 2021,1376844751564062723,false,Producent muzyczny,0,2,5,0,Warszawa,o$ka - superelaks,superelaks1,38,,,false
,Fri Jun 04 15:01:34 +0000 2021,StudioRN Kowaliński Konfederacja,,,0,1400830092432003077,,,,pl,,,,5,1400829698486063107,RuchNarodowy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","💬@AKowalinski prezes RN Warszawa: Profanacje i ataki na katolików ciągle trwają! 

#StudioRN 
#Kowaliński 
#Konfederacja 🇵🇱

https://t.co/n2sMsuAz1o",https://twitter.com/FuriosoVecchio/status/1400830092432003077,Sun Sep 04 14:29:57 +0000 2016,772441574336827392,false,,127549,532,1031,1,,Edu Ardo,FuriosoVecchio,53697,,,false
,Fri Jun 04 15:26:34 +0000 2021,,,,0,1400836381019148289,,,,pl,,,,18,1400828074053320704,PolskaNormalna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M",https://twitter.com/Mariola59905064/status/1400836381019148289,Thu Jan 24 18:13:35 +0000 2019,1088500071849701377,false,Szparka sekretarka,16727,123,435,0,,Mariola,Mariola59905064,15894,,,false
,Fri Jun 04 15:36:23 +0000 2021,DniaStrażaka PSP OSP,https://twitter.com/Kw_PSP_Wwa/status/1400838850763710466/photo/1,https://www.gov.pl/web/kwpsp-warszawa/dzien-strazaka-plonsk-czerwiec-2021,5,1400838850763710466,,,,pl,,false,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Podczas uroczystego apelu z okazji #DniaStrażaka wiceminister @WasikMaciej oraz nadbrygadier Jarosław Nowosielski wręczyli odznaczenia i awanse strażakom #PSP oraz druhom #OSP z terenu powiatu płońskiego
https://t.co/mxXgh32QPu https://t.co/nwqAXtkZby",https://twitter.com/Kw_PSP_Wwa/status/1400838850763710466,Mon Jul 22 12:49:29 +0000 2013,1612743582,false,"Informacje na temat działań mazowieckich strażaków.
Kontakt: 
rzecznik@mazowsze.straz.pl 
tel. (+48) 505 757 707",7697,4840,1698,45,Warsaw Poland,Komenda Wojewódzka PSP w Warszawie,Kw_PSP_Wwa,12157,,https://www.gov.pl/kwpsp-warszawa,false
,Fri Jun 04 15:42:02 +0000 2021,,,,0,1400840276449632262,,,,pl,,,,18,1400828074053320704,PolskaNormalna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M",https://twitter.com/Wojciec24387273/status/1400840276449632262,Sun Sep 02 19:42:48 +0000 2018,1036338673363677190,false,"Szary zjadacz chleba z masłem, miłośnik logiki, admirator piękna. #SilniRazem #SkasujPiS #PADisBAD #NieNaDarmo  #***** *** #SławaUkrainie",197378,1532,1627,2,,⚡no-man's land⚡🇵🇱🇺🇦,Wojciec24387273,88080,,,false
,Fri Jun 04 14:41:44 +0000 2021,,,,0,1400825099817783305,Radek60510626,1400820317828886533,1112097950392557600,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Radek60510626 @trzaskowski_ @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa wolak w calej okazalosci,https://twitter.com/Krystyn01906241/status/1400825099817783305,Sat Jul 27 13:22:01 +0000 2019,1155106063127130113,false,muzyka  tenis-Roger Federer,8120,33,3,0,Warszawa,Krystyna,Krystyn01906241,748,,,false
,Fri Jun 04 15:26:36 +0000 2021,,,,0,1400836390045245440,,,,pl,,,,18,1400828074053320704,PolskaNormalna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M",https://twitter.com/Ekka68910694/status/1400836390045245440,Tue Jan 15 14:44:56 +0000 2019,1085186071946702849,false,"Gorszy sort,chrześcijanka, lewaczka z wyboru,kocham ludzi,zwierzęta, kwiatki i świeże powietrze, czytam książki nałogowo .Mam rower i jego  używam codziennie.",185417,2421,3808,11,"Wrocław, Polska",Ekka🇵🇱🇺🇦🌞👍,Ekka68910694,161327,,,false
,Fri Jun 04 14:40:41 +0000 2021,,,,3,1400824836465774597,Andrzej31263190,1400684300949938176,1038786232711565300,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Andrzej31263190 Gmina Warszawa mu p0stawi.,https://twitter.com/WojciechDudczak/status/1400824836465774597,Sun Sep 13 11:07:18 +0000 2015,3641381775,false,Jestem trollem wolontariuszem pisowskim. Teczowi won. Na chamstwo odpowiadam chamstwem do https://t.co/yaSDAs8Et4 nazwanie mnie towarzyszem ban.Lajk oznacza akceptację.,98479,13537,7926,76,,Wojtek Antykodziarz j***ć bolszewię i p0lszewię.,WojciechDudczak,117180,,,false
,Fri Jun 04 15:37:38 +0000 2021,,,https://ift.tt/3pjjOjg,1,1400839168536760323,,,,pl,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","⚠️ Utrudnienia w komunikacji: 109, 171, 901 https://t.co/5U7oEt6ntH",https://twitter.com/WTP_Warszawa/status/1400839168536760323,Wed Aug 28 13:39:39 +0000 2013,1707334088,false,Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego,1843,30650,105,140,"Warszawa, Polska",WTP Warszawa,WTP_Warszawa,35377,,http://www.wtp.waw.pl,false
,Fri Jun 04 15:24:28 +0000 2021,,,,0,1400835853774118916,,,,pl,,,,45,1400791278095306755,MichalSzczerba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/p_i_o_t_r_k/status/1400835853774118916,Fri Oct 28 20:03:39 +0000 2011,400291348,false,"Biegiem przez życie (Jerzy Skarżyński).
Family, IT, triathlon, marathon, gliding(83-92) 
Photo: clock(SMPJ 91)",205523,604,4272,3,,c-h-i-m-e-k,p_i_o_t_r_k,98276,,,false
